"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"UICLM",4219.95404182412,-0.958690635549485,0.0957437728520394,-10.0130860419615,1.3352122699774e-23,2.59230694852739e-21
"PSMD7P1",3028.33207694207,-0.225199587963743,0.0617908209187395,-3.64454759809552,0.000267862560927874,0.005291773703664
"KCNAB3",3358.81260755969,-0.430736504439727,0.041270248992291,-10.4369737270106,1.68083815199933e-25,3.63987656736163e-23
"LINC03042",3050.13875106027,-0.444386660705661,0.0906355321279799,-4.90300713497412,9.43805548265448e-07,3.65638062287883e-05
"TSPAN32",2903.97826221065,-0.25155890447258,0.0822519289615069,-3.05839519691151,0.00222525900172706,0.0315590678406144
"VAT1L",3289.32821787281,-0.567714663108623,0.131456304736807,-4.31865679052262,1.56981680291289e-05,0.000448659485922193
"ZNF184",3169.63704942302,-0.380704954968337,0.062609483418878,-6.08062763305833,1.19713015081499e-09,7.24757181986235e-08
"MRPS7",3019.72094698456,-0.325035426053575,0.0935180485357431,-3.47564380504951,0.000509628678341053,0.00912846023951085
"THUMPD3",3600.20534485917,-0.465290687779443,0.0464493772792958,-10.0171566344516,1.28136265796472e-23,2.51668565763744e-21
"SNRPGP4",3189.01883774993,-0.142558948459294,0.0394999361438265,-3.60909313727016,0.000307269284841683,0.00595876634932362
"SPTSSB",4934.77498882355,-0.936210237075324,0.128768833367465,-7.27047230756279,3.58232746626847e-13,3.23578038677758e-11
"RPLP0P10",6111.70270815217,-1.0267916527552,0.297353657663619,-3.45309911713532,0.000554185334946415,0.00980182669380094
"RPS3P7",3177.7538265993,-0.532177695174948,0.119344520770859,-4.45917157936999,8.22770386742368e-06,0.000256509439398677
"BMP2KL",3135.36603341093,-0.152755187080001,0.0453665664150478,-3.36713132932478,0.000759545078086181,0.0128939456421645
"SAA2",3693.18671424553,-0.406102172313621,0.063762185631034,-6.36901273528436,1.90248813444231e-10,1.26515460940414e-08
"RNU6-1060P",3424.31483780257,-0.382463321523622,0.108406723613656,-3.52804059355819,0.000418647949805632,0.00776222010995272
"TOMM40P2",3853.86358311857,-0.433959227518386,0.0939226168867329,-4.62039114648738,3.83017258266706e-06,0.000130434365108527
"MRPL50",3344.84485740829,-0.236366310838012,0.0451012153341019,-5.24079692946302,1.59884588865574e-07,6.94244367745093e-06
"SLC9A5",3623.313302282,-0.192729573893107,0.0658421340994639,-2.92714652295385,0.003420876749073,0.0451422102879625
"UBE2D3P1",3671.77520077932,-0.480421608455292,0.0654535126072171,-7.33989039424477,2.13768843310385e-13,1.97309810511241e-11
"RCCD1-AS1",3548.5127593703,-0.212189678422009,0.0462623078621484,-4.58666435436571,4.50383873673416e-06,0.000150941150996382
"STAM2",3882.64822520058,-0.472538781591356,0.0761840610030219,-6.20259376265874,5.55400739603856e-10,3.48746241362406e-08
